Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,TTD,SOC,Voltage,Start_time
3.370274065,-2.010890802,33.49691495,1.9986,2.468,2024.297,1.469811532,918.234,0.737694385,3.38837832,2942.531
3.367798543,-2.00827927,33.54786146,1.9986,2.466,2036.828,1.469811532,905.703,0.736561116,3.38594096,2942.531
3.365041176,-2.009654771,33.61539259,1.9988,2.463,2049.359,1.469811532,893.172,0.735428385,3.383505882,2942.531
3.362054652,-2.010376154,33.67328175,1.9986,2.46,2061.891,1.469811532,880.64,0.734280792,3.380908789,2942.531
3.359439932,-2.009562059,33.71925073,1.9986,2.458,2074.484,1.469811532,868.047,0.733117792,3.378117824,2942.531
3.356412383,-2.010251782,33.78506096,1.9986,2.454,2087,1.469811532,855.531,0.731968321,3.375475175,2942.531
3.353514385,-2.00993709,33.85009933,1.9986,2.452,2099.609,1.469811532,842.922,0.730799475,3.372646434,2942.531
3.350611312,-2.011381145,33.89849179,1.9986,2.449,2112.109,1.469811532,830.422,0.729630949,3.369800888,2942.531
3.347268714,-2.008976076,33.96382911,1.9986,2.446,2124.641,1.469811532,817.89,0.728460819,3.366985084,2942.531
3.344311275,-2.009865454,34.02334787,1.9986,2.442,2137.187,1.469811532,805.344,0.727266202,3.363886864,2942.531
3.341033097,-2.00807486,34.07745943,1.9986,2.44,2149.672,1.469811532,792.859,0.726083145,3.36092328,2942.531
3.337513918,-2.004817189,34.152469,1.9986,2.436,2162.156,1.469811532,780.375,0.724884474,3.357836586,2942.531
3.334007136,-2.008441352,34.20971694,1.9986,2.433,2174.672,1.469811532,767.859,0.72366771,3.354510942,2942.531
3.330603927,-2.009770003,34.26940784,1.9986,2.428,2187.234,1.469811532,755.297,0.722445837,3.351143315,2942.531
3.32662796,-2.007738526,34.32708018,1.9986,2.424,2199.687,1.469811532,742.844,0.721224178,3.347815193,2942.531
3.322752794,-2.008276477,34.38673705,1.9986,2.421,2212.219,1.469811532,730.312,0.719971962,3.344151239,2942.531
3.318398796,-2.007291298,34.4549924,1.9986,2.417,2224.75,1.469811532,717.781,0.71871501,3.340433479,2942.531
3.313929689,-2.007881931,34.51183482,1.9986,2.412,2237.281,1.469811532,705.25,0.717430234,3.336392711,2942.531
3.309749077,-2.009179272,34.58812033,1.9986,2.408,2249.797,1.469811532,692.734,0.716130671,3.332181412,2942.531
3.304610139,-2.009495332,34.65490238,1.9986,2.404,2262.375,1.469811532,680.156,0.714836365,3.328057717,2942.531
3.299499957,-2.009819541,34.7002376,1.9986,2.398,2274.937,1.469811532,667.594,0.713493432,3.323398232,2942.531
3.294010097,-2.009307407,34.77917057,1.9986,2.393,2287.422,1.469811532,655.109,0.712137471,3.318585361,2942.531
3.288280976,-2.011743277,34.84245745,1.9986,2.388,2299.922,1.469811532,642.609,0.71075426,3.313447601,2942.531
3.282313878,-2.010087916,34.91930708,1.9986,2.381,2312.422,1.469811532,630.109,0.70934872,3.308084494,2942.531
3.275558519,-2.009665069,34.98222684,1.9986,2.374,2324.937,1.469811532,617.594,0.707920064,3.302459919,2942.531
3.2685083,-2.008739841,35.0435077,1.9986,2.368,2337.453,1.469811532,605.078,0.706443634,3.296286997,2942.531
3.260831988,-2.008443217,35.12543985,1.9986,2.36,2349.984,1.469811532,592.547,0.704936379,3.289739903,2942.531
3.252865758,-2.013506756,35.19465788,1.9986,2.352,2362.484,1.469811532,580.047,0.703385057,3.28264561,2942.531
3.24422604,-2.010471087,35.25210083,1.9986,2.344,2374.969,1.469811532,567.562,0.701802734,3.275211252,2942.531
3.234968697,-2.007521569,35.33897068,1.9986,2.335,2387.484,1.469811532,555.047,0.700172954,3.267251652,2942.531
3.225102323,-2.008631801,35.39215182,1.9986,2.325,2399.937,1.469811532,542.594,0.698494086,3.258675278,2942.531
3.214281636,-2.011458111,35.48984147,1.9986,2.315,2412.453,1.469811532,530.078,0.696767088,3.249558504,2942.531
3.20274962,-2.007747992,35.5579818,1.9986,2.305,2424.969,1.469811532,517.562,0.694973279,3.239653636,2942.531
3.19065849,-2.009269377,35.62874422,1.9986,2.293,2437.437,1.469811532,505.094,0.693120888,3.229011994,2942.531
3.177128658,-2.006664479,35.72057256,1.9986,2.279,2449.922,1.469811532,492.609,0.69121599,3.217795232,2942.531
3.163385419,-2.010718448,35.81136907,1.9986,2.265,2462.437,1.469811532,480.094,0.689218856,3.205469033,2942.531
3.148045956,-2.011624921,35.89467641,1.9986,2.251,2474.937,1.469811532,467.594,0.687175272,3.192610342,2942.531
3.13146691,-2.009390203,35.96964001,1.9986,2.235,2487.469,1.469811532,455.062,0.685030324,3.178610432,2942.531
3.113697361,-2.009237184,36.05246736,1.9986,2.217,2499.984,1.469811532,442.547,0.682789087,3.163440036,2942.531
3.094140742,-2.010287562,36.16452987,1.9986,2.198,2512.562,1.469811532,429.969,0.680451275,3.147135488,2942.531
3.073442505,-2.009890225,36.23967866,1.9986,2.178,2525.078,1.469811532,417.453,0.677987623,3.129313756,2942.531
3.050973772,-2.00995907,36.34892813,1.9986,2.156,2537.578,1.469811532,404.953,0.675418829,3.110275116,2942.531
3.026762348,-2.010028748,36.46240791,1.9986,2.133,2550.031,1.469811532,392.5,0.672715036,3.089712041,2942.531
2.999991388,-2.010160606,36.55114991,1.9986,2.107,2562.578,1.469811532,379.953,0.669869028,3.067521513,2942.531
2.970627333,-2.009537876,36.66562821,1.9986,2.078,2575.156,1.469811532,367.375,0.666841024,3.043241489,2942.531
2.938630685,-2.007277706,36.79804684,1.9986,2.047,2587.687,1.469811532,354.844,0.663616424,3.016639754,2942.531
2.902437976,-2.008011317,36.91764223,1.9986,2.013,2600.312,1.469811532,342.219,0.660184172,2.987573769,2942.531
2.861893246,-2.01047829,37.05763258,1.9986,1.975,2612.875,1.469811532,329.656,0.656471374,2.955137602,2942.531
2.8141329,-2.00913041,37.20068568,1.9986,1.93,2625.359,1.469811532,317.172,0.652452973,2.918873561,2942.531
2.752611202,-2.007461089,37.34709922,1.9986,1.874,2637.859,1.469811532,304.672,0.648002822,2.876937941,2942.531
2.66966479,-2.010496216,37.50464093,1.9986,1.8,2650.375,1.469811532,292.156,0.642844999,2.824846168,2942.531
2.549377913,-2.00886936,37.68766294,1.9986,1.695,2662.844,1.469811532,279.687,0.636688434,2.756466569,2942.531
2.374740846,-2.01035471,37.88680245,1.9986,1.541,2675.391,1.469811532,267.14,0.629057081,2.660273736,2942.531
2.855546651,0.001783926,38.07895993,0.0004,0,2688.062,1.469811532,254.469,0.619827688,2.526716066,2942.531
2.977358322,0.001683514,38.09998281,0.0004,0,2700.828,1.469811532,241.703,0.628120502,2.746269992,2942.531
3.05335232,0.001148843,38.00946127,0.0004,0,2713.562,1.469811532,228.969,0.643050218,2.901290271,2942.531
3.113119553,-0.000956841,37.89406684,0.0004,0,2726.359,1.469811532,216.172,0.657971764,3.005649017,2942.531
3.161022862,0.000826669,37.75044317,0.0004,0,2739.078,1.469811532,203.453,0.670931763,3.080938144,2942.531
3.19959842,-0.001130158,37.58790484,0.0004,0,2751.719,1.469811532,190.812,0.681997081,3.137938029,2942.531
3.230872993,-0.000552378,37.40785467,0.0004,0,2764.359,1.469811532,178.172,0.691444666,3.182418982,2942.531
3.257746128,-0.00097323,37.22892697,0.0004,0,2777,1.469811532,165.531,0.699449613,3.217817592,2942.531
3.280875053,0.000426325,37.04850121,0.0004,0,2789.656,1.469811532,152.875,0.706351745,3.247208954,2942.531
3.300952245,-0.00398182,36.86085289,0.0004,0,2802.391,1.469811532,140.14,0.712325932,3.272131301,2942.531
3.318616751,0.001213653,36.67639298,0.0004,0,2815.016,1.469811532,127.515,0.717491543,3.29363629,2942.531
3.334759907,-0.000853215,36.46927006,0.0004,0,2827.656,1.469811532,114.875,0.721952239,3.312411698,2942.531
3.349206525,-0.003102233,36.27986194,0.0004,0,2840.281,1.469811532,102.25,0.725883995,3.32929909,2942.531
3.36263685,0.001230981,36.09072516,0.0006,0,2853.047,1.469811532,89.484,0.729326835,3.344509911,2942.531
3.37473286,-0.000144864,35.9002055,0.0006,0,2865.828,1.469811532,76.703,0.732394046,3.358463953,2942.531
3.385804238,0.002387866,35.72181733,0.0004,0,2878.672,1.469811532,63.859,0.735088602,3.371191602,2942.531
3.39599436,0.00050025,35.52813891,0.0004,0,2891.422,1.469811532,51.109,0.737448774,3.382829351,2942.531
3.40526416,-0.001908497,35.34819767,0.0004,0,2904.203,1.469811532,38.328,0.739516335,3.393542277,2942.531
3.41437747,0.002073155,35.1676129,0.0004,0,2916.953,1.469811532,25.578,0.741304469,3.403384822,2942.531
3.422596528,-0.000796098,34.97888884,0.0004,0,2929.766,1.469811532,12.765,0.742930366,3.412756167,2942.531
3.430301461,0.002145919,34.8076498,0.0004,0,2942.531,1.469811532,0,0.744351931,3.421460721,0
4.187577344,-0.002255392,23.26506295,0.0004,0,0,1.452581965,2912.469,1,4.200784912,2912.469
4.187670933,0.00230221,23.26167836,0.0004,4.203,9.406,1.452581965,2903.063,0.993802666,4.189210071,2912.469
3.977902935,-2.009362916,23.28356736,1.9984,3.027,22.609,1.452581965,2889.86,0.998976115,4.174483556,2912.469
3.953355871,-2.010156667,23.39176948,1.9986,3.018,35.047,1.452581965,2877.422,0.587914682,4.324972406,2912.469
3.935310611,-2.007037444,23.50187643,1.9984,3,47.469,1.452581965,2865,0.907634821,4.008537232,2912.469
3.920324475,-2.00632598,23.62138658,1.9984,2.989,59.922,1.452581965,2852.547,0.881580909,3.904492685,2912.469
3.907430892,-2.006944515,23.75924218,1.9984,2.977,72.328,1.452581965,2840.141,0.886327805,3.861402626,2912.469
3.895695571,-2.007437094,23.88367468,1.9984,2.967,84.828,1.452581965,2827.641,0.894258686,3.844622906,2912.469
3.885625633,-2.00786328,24.01753833,1.9984,2.96,97.25,1.452581965,2815.219,0.899374688,3.83793451,2912.469
3.875898972,-2.008232442,24.15628578,1.9984,2.951,109.656,1.452581965,2802.813,0.902864322,3.8348672,2912.469
3.867531349,-2.008921223,24.29063256,1.9984,2.945,122.047,1.452581965,2790.422,0.905449373,3.832251648,2912.469
3.859424932,-2.0066473,24.42591122,1.9984,2.939,134.453,1.452581965,2778.016,0.907504624,3.829771327,2912.469
3.852164434,-2.005897984,24.55937923,1.9986,2.932,146.828,1.452581965,2765.641,0.909127185,3.826836184,2912.469
3.844996397,-2.00784558,24.67375922,1.9984,2.925,159.187,1.452581965,2753.282,0.910444943,3.823750924,2912.469
3.838858362,-2.010076549,24.81168828,1.9986,2.92,171.594,1.452581965,2740.875,0.911489726,3.820326532,2912.469
3.832644403,-2.008864342,24.9510147,1.9984,2.915,184.047,1.452581965,2728.422,0.912359165,3.81713305,2912.469
3.827073083,-2.008072333,25.06854925,1.9984,2.911,196.422,1.452581965,2716.047,0.913038156,3.813784935,2912.469
3.821389761,-2.007694722,25.20110729,1.9984,2.906,208.828,1.452581965,2703.641,0.91358235,3.81057822,2912.469
3.816313162,-2.006384246,25.33385964,1.9984,2.902,221.234,1.452581965,2691.235,0.913978404,3.807185658,2912.469
3.811878951,-2.006115177,25.45057302,1.9984,2.897,233.594,1.452581965,2678.875,0.914276817,3.803933923,2912.469
3.807078842,-2.010290272,25.57305665,1.9984,2.893,246,1.452581965,2666.469,0.914506553,3.80100306,2912.469
3.802446909,-2.00935715,25.7017733,1.9984,2.889,258.406,1.452581965,2654.063,0.914625437,3.797952148,2912.469
3.798157366,-2.008379371,25.83669207,1.9986,2.885,270.781,1.452581965,2641.688,0.914652578,3.794844458,2912.469
3.794025212,-2.006425223,25.95111369,1.9984,2.881,283.156,1.452581965,2629.313,0.914611033,3.791835886,2912.469
3.789491531,-2.008481586,26.08332405,1.9984,2.877,295.562,1.452581965,2616.907,0.914502964,3.788889681,2912.469
3.784990683,-2.005295784,26.20742907,1.9984,2.873,308.203,1.452581965,2604.266,0.914297728,3.785717756,2912.469
3.780670255,-2.00594941,26.32941466,1.9984,2.869,320.562,1.452581965,2591.907,0.914009691,3.782377692,2912.469
3.776326188,-2.008538584,26.45201478,1.9984,2.865,332.984,1.452581965,2579.485,0.913657815,3.779045853,2912.469
3.771605673,-2.0077451,26.58190459,1.9984,2.861,345.391,1.452581965,2567.078,0.913237654,3.775698215,2912.469
3.767044209,-2.007321157,26.6959834,1.9984,2.857,357.797,1.452581965,2554.672,0.912723154,3.772050247,2912.469
3.76263461,-2.007433298,26.80922081,1.9984,2.853,370.219,1.452581965,2542.25,0.912140773,3.768353126,2912.469
3.757949074,-2.006386292,26.93332095,1.9984,2.848,382.625,1.452581965,2529.844,0.911501975,3.764710799,2912.469
3.752938232,-2.00924284,27.03526932,1.9984,2.843,395.047,1.452581965,2517.422,0.910781961,3.760847564,2912.469
3.748312799,-2.009027106,27.14992651,1.9984,2.839,407.484,1.452581965,2504.985,0.909968459,3.756742815,2912.469
3.743134726,-2.009720837,27.26575585,1.9984,2.835,419.875,1.452581965,2492.594,0.909102861,3.752714846,2912.469
3.737864704,-2.007008322,27.36578402,1.9984,2.829,432.266,1.452581965,2480.203,0.908137669,3.748382036,2912.469
3.733231735,-2.007024475,27.47345274,1.9984,2.825,444.672,1.452581965,2467.797,0.907083145,3.743835957,2912.469
3.727868399,-2.005709502,27.5759688,1.9984,2.819,457.078,1.452581965,2455.391,0.906002211,3.739576907,2912.469
3.722471958,-2.007405313,27.66092859,1.9984,2.815,469.484,1.452581965,2442.985,0.904817606,3.734943795,2912.469
3.717541658,-2.006485839,27.74589489,1.9984,2.81,481.859,1.452581965,2430.61,0.90354888,3.730170865,2912.469
3.712530571,-2.007884115,27.8175977,1.9984,2.805,494.297,1.452581965,2418.172,0.902244554,3.725563286,2912.469
3.7075232,-2.009434777,27.88724973,1.9986,2.801,506.687,1.452581965,2405.782,0.900887612,3.720972614,2912.469
3.702604043,-2.007024601,27.95148978,1.9984,2.796,519.062,1.452581965,2393.407,0.899476503,3.716395272,2912.469
3.697765494,-2.008316084,28.01057889,1.9986,2.791,531.437,1.452581965,2381.032,0.898017809,3.711817727,2912.469
3.693431642,-2.009984115,28.06004894,1.9986,2.787,543.891,1.452581965,2368.578,0.896518885,3.707287867,2912.469
3.688950826,-2.009914617,28.09380575,1.9984,2.782,556.359,1.452581965,2356.11,0.895022364,3.703067577,2912.469
3.684912694,-2.009915524,28.12872011,1.9984,2.778,568.703,1.452581965,2343.766,0.893492546,3.698867853,2912.469
3.680430476,-2.008923331,28.15630693,1.9984,2.774,581.094,1.452581965,2331.375,0.891967249,3.694926219,2912.469
3.676427168,-2.008427806,28.20148528,1.9984,2.77,593.484,1.452581965,2318.985,0.890385704,3.690819249,2912.469
3.672567715,-2.010328496,28.21983037,1.9984,2.766,605.844,1.452581965,2306.625,0.888803855,3.686888241,2912.469
3.668619386,-2.007892657,28.24230798,1.9984,2.762,618.219,1.452581965,2294.25,0.887222857,3.683155316,2912.469
3.664864031,-2.007963917,28.25257943,1.9984,2.758,630.594,1.452581965,2281.875,0.885618752,3.679386833,2912.469
3.661017128,-2.007831328,28.28670914,1.9984,2.754,642.984,1.452581965,2269.485,0.884012184,3.675749073,2912.469
3.656944005,-2.009224973,28.29623734,1.9984,2.751,655.359,1.452581965,2257.11,0.88238436,3.672060463,2912.469
3.653107479,-2.009329734,28.29815944,1.9986,2.747,667.781,1.452581965,2244.688,0.880718557,3.668239078,2912.469
3.649223226,-2.008155511,28.32709786,1.9986,2.743,680.156,1.452581965,2232.313,0.87904922,3.664524374,2912.469
3.645522456,-2.00680962,28.34567488,1.9984,2.74,692.547,1.452581965,2219.922,0.877364929,3.660787874,2912.469
3.642024516,-2.008652973,28.3599065,1.9986,2.737,704.922,1.452581965,2207.547,0.875686093,3.657132432,2912.469
3.638283168,-2.00742227,28.38214916,1.9986,2.733,717.297,1.452581965,2195.172,0.874025965,3.653664692,2912.469
3.63443773,-2.009632359,28.40008458,1.9986,2.729,729.687,1.452581965,2182.782,0.872346484,3.650078574,2912.469
3.630646059,-2.007231454,28.42000635,1.9984,2.725,742.109,1.452581965,2170.36,0.870647959,3.646430122,2912.469
3.627146431,-2.007601736,28.4413589,1.9986,2.722,754.469,1.452581965,2158,0.868942258,3.642748136,2912.469
3.623573153,-2.007857659,28.46211897,1.9986,2.718,766.891,1.452581965,2145.578,0.867260482,3.639236772,2912.469
3.619900525,-2.008706376,28.48621144,1.9986,2.715,779.281,1.452581965,2133.188,0.865582089,3.635742939,2912.469
3.616503432,-2.00773162,28.52684654,1.9986,2.712,791.641,1.452581965,2120.828,0.863896709,3.632216775,2912.469
3.61271683,-2.007362445,28.55961389,1.9986,2.708,804.031,1.452581965,2108.438,0.862232798,3.628811323,2912.469
3.609074764,-2.007528136,28.59305488,1.9984,2.705,816.484,1.452581965,2095.985,0.860545317,3.625225952,2912.469
3.605432384,-2.008852375,28.63036408,1.9986,2.701,828.906,1.452581965,2083.563,0.858863443,3.621655151,2912.469
3.602135643,-2.007483715,28.67122433,1.9986,2.697,841.297,1.452581965,2071.172,0.857186614,3.618108554,2912.469
3.598455273,-2.006694928,28.72443622,1.9986,2.694,853.766,1.452581965,2058.703,0.855543961,3.614762749,2912.469
3.594876127,-2.00836477,28.7681045,1.9986,2.691,866.094,1.452581965,2046.375,0.853884563,3.611242102,2912.469
3.591663747,-2.007606528,28.82091686,1.9986,2.687,878.516,1.452581965,2033.953,0.85223266,3.607751261,2912.469
3.588011944,-2.006483935,28.87413543,1.9986,2.684,890.859,1.452581965,2021.61,0.850617655,3.604471143,2912.469
3.584872996,-2.008856813,28.90002797,1.9984,2.681,903.281,1.452581965,2009.188,0.84898385,3.600973889,2912.469
3.581364051,-2.005213619,28.97048834,1.9986,2.677,915.687,1.452581965,1996.782,0.847393328,3.597789992,2912.469
3.578109837,-2.009944077,29.01962978,1.9986,2.673,928.156,1.452581965,1984.313,0.845788579,3.594392435,2912.469
3.574932702,-2.008956073,29.07037981,1.9984,2.671,940.594,1.452581965,1971.875,0.844208608,3.591148263,2912.469
3.57166001,-2.007691492,29.11504576,1.9986,2.667,952.969,1.452581965,1959.5,0.842646941,3.587976002,2912.469
3.568268479,-2.009965044,29.165703,1.9986,2.664,965.453,1.452581965,1947.016,0.841089752,3.584763118,2912.469
3.564958107,-2.00753308,29.21285433,1.9984,2.662,977.828,1.452581965,1934.641,0.839530928,3.581500532,2912.469
3.561950599,-2.008391646,29.28659194,1.9986,2.658,990.25,1.452581965,1922.219,0.837982191,3.578246618,2912.469
3.55891609,-2.006520709,29.32939464,1.9984,2.655,1002.625,1.452581965,1909.844,0.836465873,3.575166344,2912.469
3.555615089,-2.008195675,29.37844734,1.9984,2.652,1015.031,1.452581965,1897.438,0.834964794,3.572128759,2912.469
3.552606702,-2.008117675,29.44078955,1.9986,2.649,1027.516,1.452581965,1884.953,0.833454825,3.568982287,2912.469
3.549405291,-2.007839103,29.50717874,1.9986,2.646,1039.922,1.452581965,1872.547,0.831968681,3.565952708,2912.469
3.546474774,-2.009726967,29.55249754,1.9984,2.642,1052.344,1.452581965,1860.125,0.830481217,3.56282726,2912.469
3.543345784,-2.006423225,29.59301142,1.9986,2.64,1064.75,1.452581965,1847.719,0.8290208,3.559869751,2912.469
3.540266614,-2.007354461,29.64437154,1.9984,2.637,1077.141,1.452581965,1835.328,0.827558827,3.556825575,2912.469
3.537683432,-2.006161596,29.70501409,1.9986,2.634,1089.547,1.452581965,1822.922,0.826106418,3.553807131,2912.469
3.534693802,-2.008547201,29.77237668,1.9986,2.631,1101.937,1.452581965,1810.532,0.824697492,3.551058956,2912.469
3.5315475,-2.008730675,29.8196077,1.9986,2.628,1114.406,1.452581965,1798.063,0.823278965,3.548187902,2912.469
3.528858999,-2.007738545,29.86528214,1.9986,2.626,1126.797,1.452581965,1785.672,0.821852275,3.545186377,2912.469
3.52608996,-2.006516305,29.92663646,1.9986,2.623,1139.219,1.452581965,1773.25,0.820460717,3.542408518,2912.469
3.52311078,-2.007551538,29.98855917,1.9986,2.619,1151.75,1.452581965,1760.719,0.819078669,3.539648517,2912.469
3.520292232,-2.009246228,30.02955377,1.9986,2.616,1164.375,1.452581965,1748.094,0.817690809,3.536766876,2912.469
3.51747326,-2.007852787,30.08767807,1.9984,2.614,1176.906,1.452581965,1735.563,0.816318639,3.533974261,2912.469
3.514685244,-2.007442903,30.13664407,1.9984,2.611,1189.453,1.452581965,1723.016,0.814954672,3.53118082,2912.469
3.511969364,-2.010059186,30.18541189,1.9986,2.609,1202.031,1.452581965,1710.438,0.813600973,3.528401005,2912.469
3.509263921,-2.006757547,30.25121274,1.9986,2.606,1214.547,1.452581965,1697.922,0.812260698,3.525718984,2912.469
3.506642163,-2.009346171,30.30318365,1.9986,2.604,1227.078,1.452581965,1685.391,0.810927951,3.523005578,2912.469
3.503983585,-2.009003021,30.35483351,1.9986,2.601,1239.625,1.452581965,1672.844,0.809609791,3.520383367,2912.469
3.501492702,-2.008869476,30.40640817,1.9986,2.598,1252.172,1.452581965,1660.297,0.808297123,3.517761785,2912.469
